Joint1_Type,Joint1_Axis,Joint2_Type,Joint2_Axis,Joint3_Type,Joint3_Axis,Joint4_Type,Joint4_Axis,Joint5_Type,Joint5_Axis,Joint6_Type,Joint6_Axis,Index
roll,z,pitch,y,pitch,z,pitch,y,pris,y,roll,x,941
roll,z,pitch,y,pitch,z,pitch,z,pitch,y,roll,x,942
roll,z,pitch,y,pitch,z,pitch,z,pris,y,roll,x,943
roll,z,pitch,y,pitch,z,pitch,x,pitch,y,roll,x,944
roll,z,pitch,y,pitch,z,pitch,x,pris,y,roll,x,945
roll,z,pitch,y,pitch,z,pitch,y,roll,y,roll,y,946
roll,z,pitch,y,pitch,z,pitch,y,pitch,y,roll,y,947
roll,z,pitch,y,pitch,z,pitch,y,pris,y,roll,y,948
roll,z,pitch,y,pitch,z,pitch,z,roll,y,roll,y,949
roll,z,pitch,y,pitch,z,pitch,z,pitch,y,roll,y,950
roll,z,pitch,y,pitch,z,pitch,z,pris,y,roll,y,951
roll,z,pitch,y,pitch,z,pitch,x,roll,y,roll,y,952
roll,z,pitch,y,pitch,z,pitch,x,pitch,y,roll,y,953
roll,z,pitch,y,pitch,z,pitch,x,pris,y,roll,y,954
roll,z,pitch,y,pitch,z,pitch,y,pitch,y,roll,z,955
roll,z,pitch,y,pitch,z,pitch,y,pris,y,roll,z,956
roll,z,pitch,y,pitch,z,pitch,z,pitch,y,roll,z,957
roll,z,pitch,y,pitch,z,pitch,z,pris,y,roll,z,958
roll,z,pitch,y,pitch,z,pitch,x,pitch,y,roll,z,959
roll,z,pitch,y,pitch,z,pitch,x,pris,y,roll,z,960
roll,z,pitch,y,pitch,z,pitch,y,pris,z,pitch,x,961
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pitch,x,962
roll,z,pitch,y,pitch,z,pitch,z,pris,z,pitch,x,963
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pitch,x,964
roll,z,pitch,y,pitch,z,pitch,x,pris,z,pitch,x,965
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pitch,x,966
roll,z,pitch,y,pitch,z,pitch,y,pris,z,pitch,y,967
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pitch,y,968
roll,z,pitch,y,pitch,z,pitch,y,roll,z,pitch,y,969
roll,z,pitch,y,pitch,z,pitch,z,pris,z,pitch,y,970
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pitch,y,971
roll,z,pitch,y,pitch,z,pitch,z,roll,z,pitch,y,972
roll,z,pitch,y,pitch,z,pitch,x,pris,z,pitch,y,973
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pitch,y,974
roll,z,pitch,y,pitch,z,pitch,x,roll,z,pitch,y,975
roll,z,pitch,y,pitch,z,pitch,y,pris,z,pitch,z,976
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pitch,z,977
roll,z,pitch,y,pitch,z,pitch,z,pris,z,pitch,z,978
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pitch,z,979
roll,z,pitch,y,pitch,z,pitch,x,pris,z,pitch,z,980
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pitch,z,981
roll,z,pitch,y,pitch,z,pitch,y,pris,z,pris,x,982
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pris,x,983
roll,z,pitch,y,pitch,z,pitch,z,pris,z,pris,x,984
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pris,x,985
roll,z,pitch,y,pitch,z,pitch,x,pris,z,pris,x,986
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pris,x,987
roll,z,pitch,y,pitch,z,pitch,y,pris,z,pris,y,988
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pris,y,989
roll,z,pitch,y,pitch,z,pitch,y,roll,z,pris,y,990
roll,z,pitch,y,pitch,z,pitch,z,pris,z,pris,y,991
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pris,y,992
roll,z,pitch,y,pitch,z,pitch,z,roll,z,pris,y,993
roll,z,pitch,y,pitch,z,pitch,x,pris,z,pris,y,994
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pris,y,995
roll,z,pitch,y,pitch,z,pitch,x,roll,z,pris,y,996
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,pris,z,997
roll,z,pitch,y,pitch,z,pitch,y,roll,z,pris,z,998
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,pris,z,999
roll,z,pitch,y,pitch,z,pitch,z,roll,z,pris,z,1000
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,pris,z,1001
roll,z,pitch,y,pitch,z,pitch,x,roll,z,pris,z,1002
roll,z,pitch,y,pitch,z,pitch,y,pris,z,roll,x,1003
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,roll,x,1004
roll,z,pitch,y,pitch,z,pitch,z,pris,z,roll,x,1005
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,roll,x,1006
roll,z,pitch,y,pitch,z,pitch,x,pris,z,roll,x,1007
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,roll,x,1008
roll,z,pitch,y,pitch,z,pitch,y,pris,z,roll,y,1009
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,roll,y,1010
roll,z,pitch,y,pitch,z,pitch,y,roll,z,roll,y,1011
roll,z,pitch,y,pitch,z,pitch,z,pris,z,roll,y,1012
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,roll,y,1013
roll,z,pitch,y,pitch,z,pitch,z,roll,z,roll,y,1014
roll,z,pitch,y,pitch,z,pitch,x,pris,z,roll,y,1015
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,roll,y,1016
roll,z,pitch,y,pitch,z,pitch,x,roll,z,roll,y,1017
roll,z,pitch,y,pitch,z,pitch,y,pris,z,roll,z,1018
roll,z,pitch,y,pitch,z,pitch,y,pitch,z,roll,z,1019
roll,z,pitch,y,pitch,z,pitch,z,pris,z,roll,z,1020
roll,z,pitch,y,pitch,z,pitch,z,pitch,z,roll,z,1021
roll,z,pitch,y,pitch,z,pitch,x,pris,z,roll,z,1022
roll,z,pitch,y,pitch,z,pitch,x,pitch,z,roll,z,1023
roll,z,pitch,y,pitch,z,pris,z,pris,x,pitch,x,1024
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pitch,x,1025
roll,z,pitch,y,pitch,z,pris,y,pris,x,pitch,x,1026
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pitch,x,1027
roll,z,pitch,y,pitch,z,pris,x,pris,x,pitch,x,1028
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pitch,x,1029
roll,z,pitch,y,pitch,z,pris,z,roll,x,pitch,y,1030
roll,z,pitch,y,pitch,z,pris,z,pris,x,pitch,y,1031
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pitch,y,1032
roll,z,pitch,y,pitch,z,pris,y,roll,x,pitch,y,1033
roll,z,pitch,y,pitch,z,pris,y,pris,x,pitch,y,1034
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pitch,y,1035
roll,z,pitch,y,pitch,z,pris,x,roll,x,pitch,y,1036
roll,z,pitch,y,pitch,z,pris,x,pris,x,pitch,y,1037
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pitch,y,1038
roll,z,pitch,y,pitch,z,pris,z,pris,x,pitch,z,1039
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pitch,z,1040
roll,z,pitch,y,pitch,z,pris,y,pris,x,pitch,z,1041
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pitch,z,1042
roll,z,pitch,y,pitch,z,pris,x,pris,x,pitch,z,1043
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pitch,z,1044
roll,z,pitch,y,pitch,z,pris,z,pris,x,pris,x,1045
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pris,x,1046
roll,z,pitch,y,pitch,z,pris,y,pris,x,pris,x,1047
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pris,x,1048
roll,z,pitch,y,pitch,z,pris,x,pris,x,pris,x,1049
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pris,x,1050
roll,z,pitch,y,pitch,z,pris,z,roll,x,pris,y,1051
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pris,y,1052
roll,z,pitch,y,pitch,z,pris,y,roll,x,pris,y,1053
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pris,y,1054
roll,z,pitch,y,pitch,z,pris,x,roll,x,pris,y,1055
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pris,y,1056
roll,z,pitch,y,pitch,z,pris,z,roll,x,pris,z,1057
roll,z,pitch,y,pitch,z,pris,z,pitch,x,pris,z,1058
roll,z,pitch,y,pitch,z,pris,y,roll,x,pris,z,1059
roll,z,pitch,y,pitch,z,pris,y,pitch,x,pris,z,1060
roll,z,pitch,y,pitch,z,pris,x,roll,x,pris,z,1061
roll,z,pitch,y,pitch,z,pris,x,pitch,x,pris,z,1062
roll,z,pitch,y,pitch,z,pris,z,pris,x,roll,x,1063
roll,z,pitch,y,pitch,z,pris,z,pitch,x,roll,x,1064
roll,z,pitch,y,pitch,z,pris,y,pris,x,roll,x,1065
roll,z,pitch,y,pitch,z,pris,y,pitch,x,roll,x,1066
roll,z,pitch,y,pitch,z,pris,x,pris,x,roll,x,1067
roll,z,pitch,y,pitch,z,pris,x,pitch,x,roll,x,1068
roll,z,pitch,y,pitch,z,pris,z,roll,x,roll,y,1069
roll,z,pitch,y,pitch,z,pris,z,pris,x,roll,y,1070
roll,z,pitch,y,pitch,z,pris,z,pitch,x,roll,y,1071
roll,z,pitch,y,pitch,z,pris,y,roll,x,roll,y,1072
roll,z,pitch,y,pitch,z,pris,y,pris,x,roll,y,1073
roll,z,pitch,y,pitch,z,pris,y,pitch,x,roll,y,1074
roll,z,pitch,y,pitch,z,pris,x,roll,x,roll,y,1075
roll,z,pitch,y,pitch,z,pris,x,pris,x,roll,y,1076
roll,z,pitch,y,pitch,z,pris,x,pitch,x,roll,y,1077
roll,z,pitch,y,pitch,z,pris,z,pris,x,roll,z,1078
roll,z,pitch,y,pitch,z,pris,z,pitch,x,roll,z,1079
roll,z,pitch,y,pitch,z,pris,y,pris,x,roll,z,1080
roll,z,pitch,y,pitch,z,pris,y,pitch,x,roll,z,1081
roll,z,pitch,y,pitch,z,pris,x,pris,x,roll,z,1082
roll,z,pitch,y,pitch,z,pris,x,pitch,x,roll,z,1083
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pitch,x,1084
roll,z,pitch,y,pitch,z,pris,z,pris,y,pitch,x,1085
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pitch,x,1086
roll,z,pitch,y,pitch,z,pris,y,pris,y,pitch,x,1087
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pitch,x,1088
roll,z,pitch,y,pitch,z,pris,x,pris,y,pitch,x,1089
roll,z,pitch,y,pitch,z,pris,z,roll,y,pitch,y,1090
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pitch,y,1091
roll,z,pitch,y,pitch,z,pris,z,pris,y,pitch,y,1092
roll,z,pitch,y,pitch,z,pris,y,roll,y,pitch,y,1093
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pitch,y,1094
roll,z,pitch,y,pitch,z,pris,y,pris,y,pitch,y,1095
roll,z,pitch,y,pitch,z,pris,x,roll,y,pitch,y,1096
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pitch,y,1097
roll,z,pitch,y,pitch,z,pris,x,pris,y,pitch,y,1098
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pitch,z,1099
roll,z,pitch,y,pitch,z,pris,z,pris,y,pitch,z,1100
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pitch,z,1101
roll,z,pitch,y,pitch,z,pris,y,pris,y,pitch,z,1102
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pitch,z,1103
roll,z,pitch,y,pitch,z,pris,x,pris,y,pitch,z,1104
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pris,x,1105
roll,z,pitch,y,pitch,z,pris,z,pris,y,pris,x,1106
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pris,x,1107
roll,z,pitch,y,pitch,z,pris,y,pris,y,pris,x,1108
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pris,x,1109
roll,z,pitch,y,pitch,z,pris,x,pris,y,pris,x,1110
roll,z,pitch,y,pitch,z,pris,z,roll,y,pris,y,1111
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pris,y,1112
roll,z,pitch,y,pitch,z,pris,y,roll,y,pris,y,1113
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pris,y,1114
roll,z,pitch,y,pitch,z,pris,x,roll,y,pris,y,1115
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pris,y,1116
roll,z,pitch,y,pitch,z,pris,z,roll,y,pris,z,1117
roll,z,pitch,y,pitch,z,pris,z,pitch,y,pris,z,1118
roll,z,pitch,y,pitch,z,pris,y,roll,y,pris,z,1119
roll,z,pitch,y,pitch,z,pris,y,pitch,y,pris,z,1120
roll,z,pitch,y,pitch,z,pris,x,roll,y,pris,z,1121
roll,z,pitch,y,pitch,z,pris,x,pitch,y,pris,z,1122
roll,z,pitch,y,pitch,z,pris,z,pitch,y,roll,x,1123
roll,z,pitch,y,pitch,z,pris,z,pris,y,roll,x,1124
roll,z,pitch,y,pitch,z,pris,y,pitch,y,roll,x,1125
roll,z,pitch,y,pitch,z,pris,y,pris,y,roll,x,1126
roll,z,pitch,y,pitch,z,pris,x,pitch,y,roll,x,1127
roll,z,pitch,y,pitch,z,pris,x,pris,y,roll,x,1128
roll,z,pitch,y,pitch,z,pris,z,roll,y,roll,y,1129
roll,z,pitch,y,pitch,z,pris,z,pitch,y,roll,y,1130
roll,z,pitch,y,pitch,z,pris,z,pris,y,roll,y,1131
roll,z,pitch,y,pitch,z,pris,y,roll,y,roll,y,1132
roll,z,pitch,y,pitch,z,pris,y,pitch,y,roll,y,1133
roll,z,pitch,y,pitch,z,pris,y,pris,y,roll,y,1134
roll,z,pitch,y,pitch,z,pris,x,roll,y,roll,y,1135
roll,z,pitch,y,pitch,z,pris,x,pitch,y,roll,y,1136
roll,z,pitch,y,pitch,z,pris,x,pris,y,roll,y,1137
roll,z,pitch,y,pitch,z,pris,z,pitch,y,roll,z,1138
roll,z,pitch,y,pitch,z,pris,z,pris,y,roll,z,1139
roll,z,pitch,y,pitch,z,pris,y,pitch,y,roll,z,1140
roll,z,pitch,y,pitch,z,pris,y,pris,y,roll,z,1141
roll,z,pitch,y,pitch,z,pris,x,pitch,y,roll,z,1142
roll,z,pitch,y,pitch,z,pris,x,pris,y,roll,z,1143
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pitch,x,1144
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pitch,x,1145
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pitch,x,1146
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pitch,y,1147
roll,z,pitch,y,pitch,z,pris,z,roll,z,pitch,y,1148
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pitch,y,1149
roll,z,pitch,y,pitch,z,pris,y,roll,z,pitch,y,1150
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pitch,y,1151
roll,z,pitch,y,pitch,z,pris,x,roll,z,pitch,y,1152
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pitch,z,1153
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pitch,z,1154
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pitch,z,1155
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pris,x,1156
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pris,x,1157
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pris,x,1158
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pris,y,1159
roll,z,pitch,y,pitch,z,pris,z,roll,z,pris,y,1160
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pris,y,1161
roll,z,pitch,y,pitch,z,pris,y,roll,z,pris,y,1162
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pris,y,1163
roll,z,pitch,y,pitch,z,pris,x,roll,z,pris,y,1164
roll,z,pitch,y,pitch,z,pris,z,pitch,z,pris,z,1165
roll,z,pitch,y,pitch,z,pris,y,pitch,z,pris,z,1166
roll,z,pitch,y,pitch,z,pris,x,pitch,z,pris,z,1167
roll,z,pitch,y,pitch,z,pris,z,pitch,z,roll,x,1168
roll,z,pitch,y,pitch,z,pris,y,pitch,z,roll,x,1169
roll,z,pitch,y,pitch,z,pris,x,pitch,z,roll,x,1170
roll,z,pitch,y,pitch,z,pris,z,pitch,z,roll,y,1171
roll,z,pitch,y,pitch,z,pris,z,roll,z,roll,y,1172
roll,z,pitch,y,pitch,z,pris,y,pitch,z,roll,y,1173
roll,z,pitch,y,pitch,z,pris,y,roll,z,roll,y,1174
roll,z,pitch,y,pitch,z,pris,x,pitch,z,roll,y,1175
roll,z,pitch,y,pitch,z,pris,x,roll,z,roll,y,1176
roll,z,pitch,y,pitch,z,pris,z,pitch,z,roll,z,1177
roll,z,pitch,y,pitch,z,pris,y,pitch,z,roll,z,1178
roll,z,pitch,y,pitch,z,pris,x,pitch,z,roll,z,1179
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pitch,x,1180
roll,z,pitch,y,pitch,z,roll,y,pris,y,pitch,x,1181
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pitch,x,1182
roll,z,pitch,y,pitch,z,roll,x,pris,y,pitch,x,1183
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pitch,x,1184
roll,z,pitch,y,pitch,z,roll,z,pris,y,pitch,x,1185
roll,z,pitch,y,pitch,z,roll,y,roll,y,pitch,y,1186
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pitch,y,1187
roll,z,pitch,y,pitch,z,roll,y,pris,y,pitch,y,1188
roll,z,pitch,y,pitch,z,roll,x,roll,y,pitch,y,1189
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pitch,y,1190
roll,z,pitch,y,pitch,z,roll,x,pris,y,pitch,y,1191
roll,z,pitch,y,pitch,z,roll,z,roll,y,pitch,y,1192
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pitch,y,1193
roll,z,pitch,y,pitch,z,roll,z,pris,y,pitch,y,1194
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pitch,z,1195
roll,z,pitch,y,pitch,z,roll,y,pris,y,pitch,z,1196
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pitch,z,1197
roll,z,pitch,y,pitch,z,roll,x,pris,y,pitch,z,1198
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pitch,z,1199
roll,z,pitch,y,pitch,z,roll,z,pris,y,pitch,z,1200
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pris,x,1201
roll,z,pitch,y,pitch,z,roll,y,pris,y,pris,x,1202
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pris,x,1203
roll,z,pitch,y,pitch,z,roll,x,pris,y,pris,x,1204
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pris,x,1205
roll,z,pitch,y,pitch,z,roll,z,pris,y,pris,x,1206
roll,z,pitch,y,pitch,z,roll,y,roll,y,pris,y,1207
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pris,y,1208
roll,z,pitch,y,pitch,z,roll,y,pris,y,pris,y,1209
roll,z,pitch,y,pitch,z,roll,x,roll,y,pris,y,1210
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pris,y,1211
roll,z,pitch,y,pitch,z,roll,x,pris,y,pris,y,1212
roll,z,pitch,y,pitch,z,roll,z,roll,y,pris,y,1213
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pris,y,1214
roll,z,pitch,y,pitch,z,roll,z,pris,y,pris,y,1215
roll,z,pitch,y,pitch,z,roll,y,roll,y,pris,z,1216
roll,z,pitch,y,pitch,z,roll,y,pitch,y,pris,z,1217
roll,z,pitch,y,pitch,z,roll,x,roll,y,pris,z,1218
roll,z,pitch,y,pitch,z,roll,x,pitch,y,pris,z,1219
roll,z,pitch,y,pitch,z,roll,z,roll,y,pris,z,1220
roll,z,pitch,y,pitch,z,roll,z,pitch,y,pris,z,1221
roll,z,pitch,y,pitch,z,roll,y,pitch,y,roll,x,1222
roll,z,pitch,y,pitch,z,roll,y,pris,y,roll,x,1223
roll,z,pitch,y,pitch,z,roll,x,pitch,y,roll,x,1224
roll,z,pitch,y,pitch,z,roll,x,pris,y,roll,x,1225
roll,z,pitch,y,pitch,z,roll,z,pitch,y,roll,x,1226
roll,z,pitch,y,pitch,z,roll,z,pris,y,roll,x,1227
roll,z,pitch,y,pitch,z,roll,y,roll,y,roll,y,1228
roll,z,pitch,y,pitch,z,roll,y,pitch,y,roll,y,1229
roll,z,pitch,y,pitch,z,roll,y,pris,y,roll,y,1230
roll,z,pitch,y,pitch,z,roll,x,roll,y,roll,y,1231
roll,z,pitch,y,pitch,z,roll,x,pitch,y,roll,y,1232
roll,z,pitch,y,pitch,z,roll,x,pris,y,roll,y,1233
roll,z,pitch,y,pitch,z,roll,z,roll,y,roll,y,1234
roll,z,pitch,y,pitch,z,roll,z,pitch,y,roll,y,1235
roll,z,pitch,y,pitch,z,roll,z,pris,y,roll,y,1236
roll,z,pitch,y,pitch,z,roll,y,pitch,y,roll,z,1237
roll,z,pitch,y,pitch,z,roll,y,pris,y,roll,z,1238
roll,z,pitch,y,pitch,z,roll,x,pitch,y,roll,z,1239
roll,z,pitch,y,pitch,z,roll,x,pris,y,roll,z,1240
roll,z,pitch,y,pitch,z,roll,z,pitch,y,roll,z,1241
roll,z,pitch,y,pitch,z,roll,z,pris,y,roll,z,1242
roll,z,pitch,y,pitch,z,roll,y,pris,z,pitch,y,1243
roll,z,pitch,y,pitch,z,roll,x,pris,z,pitch,y,1244
roll,z,pitch,y,pitch,z,roll,z,pris,z,pitch,y,1245
roll,z,pitch,y,pitch,z,roll,y,pris,z,pris,y,1246
roll,z,pitch,y,pitch,z,roll,x,pris,z,pris,y,1247
roll,z,pitch,y,pitch,z,roll,z,pris,z,pris,y,1248
roll,z,pitch,y,pitch,z,roll,y,pris,z,roll,y,1249
roll,z,pitch,y,pitch,z,roll,x,pris,z,roll,y,1250
roll,z,pitch,y,pitch,z,roll,z,pris,z,roll,y,1251
roll,z,pitch,y,pris,x,pitch,y,pris,x,pitch,x,1252
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pitch,x,1253
roll,z,pitch,y,pris,x,pitch,z,pris,x,pitch,x,1254
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pitch,x,1255
roll,z,pitch,y,pris,x,pitch,x,pris,x,pitch,x,1256
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pitch,x,1257
roll,z,pitch,y,pris,x,pitch,y,roll,x,pitch,y,1258
roll,z,pitch,y,pris,x,pitch,y,pris,x,pitch,y,1259
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pitch,y,1260
roll,z,pitch,y,pris,x,pitch,z,roll,x,pitch,y,1261
roll,z,pitch,y,pris,x,pitch,z,pris,x,pitch,y,1262
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pitch,y,1263
roll,z,pitch,y,pris,x,pitch,x,roll,x,pitch,y,1264
roll,z,pitch,y,pris,x,pitch,x,pris,x,pitch,y,1265
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pitch,y,1266
roll,z,pitch,y,pris,x,pitch,y,pris,x,pitch,z,1267
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pitch,z,1268
roll,z,pitch,y,pris,x,pitch,z,pris,x,pitch,z,1269
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pitch,z,1270
roll,z,pitch,y,pris,x,pitch,x,pris,x,pitch,z,1271
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pitch,z,1272
roll,z,pitch,y,pris,x,pitch,y,pris,x,pris,x,1273
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pris,x,1274
roll,z,pitch,y,pris,x,pitch,z,pris,x,pris,x,1275
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pris,x,1276
roll,z,pitch,y,pris,x,pitch,x,pris,x,pris,x,1277
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pris,x,1278
roll,z,pitch,y,pris,x,pitch,y,roll,x,pris,y,1279
roll,z,pitch,y,pris,x,pitch,y,pris,x,pris,y,1280
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pris,y,1281
roll,z,pitch,y,pris,x,pitch,z,roll,x,pris,y,1282
roll,z,pitch,y,pris,x,pitch,z,pris,x,pris,y,1283
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pris,y,1284
roll,z,pitch,y,pris,x,pitch,x,roll,x,pris,y,1285
roll,z,pitch,y,pris,x,pitch,x,pris,x,pris,y,1286
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pris,y,1287
roll,z,pitch,y,pris,x,pitch,y,roll,x,pris,z,1288
roll,z,pitch,y,pris,x,pitch,y,pitch,x,pris,z,1289
roll,z,pitch,y,pris,x,pitch,z,roll,x,pris,z,1290
roll,z,pitch,y,pris,x,pitch,z,pitch,x,pris,z,1291
roll,z,pitch,y,pris,x,pitch,x,roll,x,pris,z,1292
roll,z,pitch,y,pris,x,pitch,x,pitch,x,pris,z,1293
roll,z,pitch,y,pris,x,pitch,y,pris,x,roll,x,1294
roll,z,pitch,y,pris,x,pitch,y,pitch,x,roll,x,1295
roll,z,pitch,y,pris,x,pitch,z,pris,x,roll,x,1296
roll,z,pitch,y,pris,x,pitch,z,pitch,x,roll,x,1297
roll,z,pitch,y,pris,x,pitch,x,pris,x,roll,x,1298
roll,z,pitch,y,pris,x,pitch,x,pitch,x,roll,x,1299
roll,z,pitch,y,pris,x,pitch,y,roll,x,roll,y,1300
roll,z,pitch,y,pris,x,pitch,y,pris,x,roll,y,1301
roll,z,pitch,y,pris,x,pitch,y,pitch,x,roll,y,1302
roll,z,pitch,y,pris,x,pitch,z,roll,x,roll,y,1303
roll,z,pitch,y,pris,x,pitch,z,pris,x,roll,y,1304
roll,z,pitch,y,pris,x,pitch,z,pitch,x,roll,y,1305
roll,z,pitch,y,pris,x,pitch,x,roll,x,roll,y,1306
roll,z,pitch,y,pris,x,pitch,x,pris,x,roll,y,1307
roll,z,pitch,y,pris,x,pitch,x,pitch,x,roll,y,1308
roll,z,pitch,y,pris,x,pitch,y,pris,x,roll,z,1309
roll,z,pitch,y,pris,x,pitch,y,pitch,x,roll,z,1310
roll,z,pitch,y,pris,x,pitch,z,pris,x,roll,z,1311
roll,z,pitch,y,pris,x,pitch,z,pitch,x,roll,z,1312
roll,z,pitch,y,pris,x,pitch,x,pris,x,roll,z,1313
roll,z,pitch,y,pris,x,pitch,x,pitch,x,roll,z,1314
roll,z,pitch,y,pris,x,pitch,y,pitch,y,pitch,x,1315
roll,z,pitch,y,pris,x,pitch,y,pris,y,pitch,x,1316
roll,z,pitch,y,pris,x,pitch,z,pitch,y,pitch,x,1317
roll,z,pitch,y,pris,x,pitch,z,pris,y,pitch,x,1318
roll,z,pitch,y,pris,x,pitch,x,pitch,y,pitch,x,1319
roll,z,pitch,y,pris,x,pitch,x,pris,y,pitch,x,1320
roll,z,pitch,y,pris,x,pitch,y,roll,y,pitch,y,1321
roll,z,pitch,y,pris,x,pitch,y,pitch,y,pitch,y,1322
roll,z,pitch,y,pris,x,pitch,y,pris,y,pitch,y,1323
roll,z,pitch,y,pris,x,pitch,z,roll,y,pitch,y,1324
roll,z,pitch,y,pris,x,pitch,z,pitch,y,pitch,y,1325
roll,z,pitch,y,pris,x,pitch,z,pris,y,pitch,y,1326
roll,z,pitch,y,pris,x,pitch,x,roll,y,pitch,y,1327
