,Arm ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
218,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_x_0_1_roll_z_0_7,,,,,,,,,,,
219,_roll_z_0_1_pris_z_0_3_pris_y_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
220,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pitch_y_0_1_roll_z_0_7,,,,,,,,,,,
221,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pris_x_0_1_roll_y_0_7,,,,,,,,,,,
222,_roll_z_0_1_pitch_y_0_1_pris_y_0_7_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
223,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_y_0_3_roll_x_0_7,,,,,,,,,,,
224,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_x_0_5_pitch_y_0_7,,,,,,,,,,,
225,_roll_z_0_1_pitch_y_0_5_pris_y_0_1_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
226,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_z_0_1_roll_y_0_7,,,,,,,,,,,
227,_roll_z_0_1_roll_y_0_1_pris_z_0_1_pris_y_0_7_roll_x_0_7,,,,,,,,,,,
228,_roll_z_0_1_pitch_y_0_3_pris_y_0_1_roll_y_0_7_pitch_y_0_7,,,,,,,,,,,
229,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pris_y_0_1_roll_y_0_5,,,,,,,,,,,
230,_roll_z_0_1_pris_y_0_5_roll_y_0_5_pris_y_0_1_roll_z_0_7,,,,,,,,,,,
231,_roll_z_0_1_pris_y_0_5_pris_x_0_1_roll_y_0_5_pitch_y_0_7,,,,,,,,,,,
232,_roll_z_0_1_pris_y_0_3_pitch_y_0_3_roll_y_0_5_pitch_y_0_7,,,,,,,,,,,
233,_roll_z_0_1_pris_y_0_1_roll_y_0_7_pitch_y_0_1_pitch_x_0_7,,,,,,,,,,,
234,_roll_z_0_1_pris_y_0_3_roll_y_0_5_pitch_y_0_1_roll_x_0_7,,,,,,,,,,,
235,_roll_z_0_1_roll_y_0_1_pitch_y_0_1_pris_y_0_5_roll_z_0_7,,,,,,,,,,,
236,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_z_0_3_pitch_y_0_7,,,,,,,,,,,
237,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pitch_y_0_1_pitch_x_0_7,,,,,,,,,,,
238,_roll_z_0_1_pris_y_0_3_roll_y_0_7_roll_y_0_1_roll_y_0_7,,,,,,,,,,,
239,_roll_z_0_1_pris_y_0_7_roll_x_0_1_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
240,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_y_0_1_roll_x_0_7,,,,,,,,,,,
241,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_z_0_1_pitch_y_0_5,,,,,,,,,,,
242,_roll_z_0_1_pris_y_0_3_roll_y_0_7_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
243,_roll_z_0_1_pris_y_0_5_roll_y_0_3_pitch_y_0_5_roll_y_0_5,,,,,,,,,,,
244,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pris_x_0_1_roll_x_0_7,,,,,,,,,,,
245,_roll_z_0_1_pris_y_0_3_roll_y_0_3_pitch_y_0_1_roll_z_0_7,,,,,,,,,,,
246,_roll_z_0_1_roll_y_0_3_pris_y_0_5_pitch_x_0_1_roll_x_0_5,,,,,,,,,,,
247,_roll_z_0_1_pitch_y_0_1_pris_y_0_5_roll_y_0_5_pris_z_0_7,,,,,,,,,,,
248,_roll_z_0_1_pris_y_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_7,,,,,,,,,,,
249,_roll_z_0_1_roll_y_0_7_pris_y_0_3_pitch_y_0_3_roll_x_0_5,,,,,,,,,,,
250,_roll_z_0_1_roll_y_0_5_pris_y_0_5_roll_z_0_1_pitch_y_0_5,,,,,,,,,,,
251,_roll_z_0_1_pris_y_0_1_roll_y_0_5_roll_y_0_7_pitch_y_0_5,,,,,,,,,,,
252,_roll_z_0_1_pris_y_0_3_roll_y_0_7_roll_y_0_1_pris_z_0_5,,,,,,,,,,,
253,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_z_0_1_pitch_y_0_7,,,,,,,,,,,
254,_roll_z_0_1_pris_y_0_3_roll_z_0_1_roll_y_0_5_roll_y_0_7,,,,,,,,,,,
255,_roll_z_0_1_roll_y_0_3_pris_y_0_5_pitch_y_0_1_roll_z_0_7,,,,,,,,,,,
256,_roll_z_0_1_roll_y_0_5_pris_y_0_1_roll_z_0_5_pitch_y_0_7,,,,,,,,,,,
257,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_z_0_1_roll_y_0_5,,,,,,,,,,,
258,_roll_z_0_1_roll_y_0_5_pris_y_0_1_pitch_x_0_1_roll_z_0_7,,,,,,,,,,,
259,_roll_z_0_1_roll_y_0_7_pris_y_0_1_pitch_y_0_1_roll_y_0_7,,,,,,,,,,,
260,_roll_z_0_1_pris_y_0_1_roll_y_0_7_roll_y_0_1_roll_y_0_7,,,,,,,,,,,
261,_roll_z_0_1_pitch_y_0_7_pris_y_0_1_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
262,_roll_z_0_1_pris_z_0_7_pris_y_0_1_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
263,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_x_0_1_roll_y_0_7,,,,,,,,,,,
264,_roll_z_0_1_pris_y_0_3_roll_y_0_7_pris_y_0_1_roll_y_0_7,,,,,,,,,,,
265,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pitch_y_0_1_roll_x_0_7,,,,,,,,,,,
266,_roll_z_0_1_roll_y_0_7_pris_y_0_5_pitch_y_0_1_roll_x_0_5,,,,,,,,,,,
267,_roll_z_0_1_roll_y_0_3_pris_y_0_7_roll_y_0_1_roll_y_0_7,,,,,,,,,,,
268,_roll_z_0_1_roll_y_0_3_pris_y_0_5_pitch_y_0_3_roll_x_0_5,,,,,,,,,,,
269,_roll_z_0_1_roll_y_0_3_pitch_y_0_5_pris_y_0_3_roll_z_0_7,,,,,,,,,,,
270,_roll_z_0_1_pris_y_0_7_roll_y_0_5_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
271,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pitch_x_0_1_roll_z_0_7,,,,,,,,,,,
272,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pitch_y_0_1_pitch_z_0_7,,,,,,,,,,,
273,_roll_z_0_1_roll_y_0_1_pris_y_0_1_roll_z_0_7_roll_y_0_7,,,,,,,,,,,
274,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pris_y_0_1_roll_z_0_7,,,,,,,,,,,
275,_roll_z_0_1_pris_y_0_5_roll_y_0_5_pitch_y_0_1_pitch_x_0_7,,,,,,,,,,,
276,_roll_z_0_1_pris_y_0_5_roll_y_0_3_pitch_y_0_1_roll_x_0_5,,,,,,,,,,,
277,_roll_z_0_1_pris_y_0_3_roll_z_0_7_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
278,_roll_z_0_1_pris_z_0_1_pris_y_0_7_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
279,_roll_z_0_1_roll_y_0_1_pitch_y_0_3_pris_y_0_3_roll_y_0_7,,,,,,,,,,,
280,_roll_z_0_1_roll_y_0_3_pris_y_0_1_pitch_x_0_7_roll_y_0_7,,,,,,,,,,,
281,_roll_z_0_1_roll_y_0_5_pris_y_0_1_roll_z_0_3_pitch_y_0_7,,,,,,,,,,,
282,_roll_z_0_1_pris_y_0_1_roll_y_0_7_roll_y_0_1_pris_z_0_7,,,,,,,,,,,
283,_roll_z_0_1_roll_y_0_5_pris_y_0_3_roll_z_0_1_pitch_y_0_7,,,,,,,,,,,
284,_roll_z_0_1_pitch_y_0_3_pitch_z_0_3_pitch_x_0_1_roll_x_0_7,,,,,,,,,,,
285,_roll_z_0_1_pris_y_0_3_pitch_x_0_1_pris_x_0_7_roll_y_0_7,,,,,,,,,,,
286,_roll_z_0_1_pris_y_0_7_roll_y_0_3_roll_y_0_3_roll_y_0_5,,,,,,,,,,,
287,_roll_z_0_1_pris_y_0_5_pitch_y_0_5_roll_y_0_3_pitch_y_0_5,,,,,,,,,,,
288,_roll_z_0_1_roll_y_0_1_pris_y_0_3_pitch_x_0_3_roll_z_0_7,,,,,,,,,,,
289,_roll_z_0_1_pris_y_0_1_roll_y_0_7_pris_y_0_1_roll_y_0_7,,,,,,,,,,,
290,_roll_z_0_1_pris_y_0_5_pitch_y_0_3_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
291,_roll_z_0_1_roll_y_0_1_pris_y_0_1_roll_z_0_7_pitch_y_0_7,,,,,,,,,,,
292,_roll_z_0_1_pris_y_0_7_roll_y_0_3_pitch_y_0_1_pitch_y_0_7,,,,,,,,,,,
293,_roll_z_0_1_pris_y_0_3_roll_z_0_1_roll_y_0_7_pitch_y_0_3,,,,,,,,,,,
294,_roll_z_0_1_pris_y_0_1_pris_x_0_1_roll_y_0_5_pitch_y_0_7,,,,,,,,,,,
295,_roll_z_0_1_pris_y_0_3_pris_x_0_1_roll_y_0_7_pris_y_0_3,,,,,,,,,,,
296,_roll_z_0_1_roll_y_0_5_pris_y_0_7_pitch_y_0_1_roll_z_0_5,,,,,,,,,,,
297,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_x_0_3_pitch_y_0_7,,,,,,,,,,,
298,_roll_z_0_1_roll_y_0_1_pitch_y_0_5_pris_y_0_3_roll_y_0_7,,,,,,,,,,,
299,_roll_z_0_1_pris_y_0_5_pitch_y_0_1_pitch_y_0_1_roll_y_0_7,,,,,,,,,,,
300,_roll_z_0_1_pitch_y_0_5_pris_y_0_3_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
301,_roll_z_0_1_pris_y_0_7_pris_x_0_1_pris_x_0_5_roll_z_0_5,,,,,,,,,,,
302,_roll_z_0_1_pris_y_0_7_roll_x_0_1_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
303,_roll_z_0_1_pris_y_0_3_pris_x_0_3_roll_y_0_3_pitch_y_0_5,,,,,,,,,,,
304,_roll_z_0_1_roll_y_0_5_pris_y_0_5_pitch_z_0_1_roll_y_0_7,,,,,,,,,,,
305,_roll_z_0_1_roll_y_0_5_pris_z_0_1_pris_y_0_5_roll_z_0_7,,,,,,,,,,,
306,_roll_z_0_1_roll_y_0_5_pris_z_0_1_pris_y_0_3_roll_y_0_5,,,,,,,,,,,
307,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_y_0_1_roll_y_0_5,,,,,,,,,,,
308,_roll_z_0_1_pris_y_0_1_roll_y_0_7_roll_y_0_3_pitch_y_0_3,,,,,,,,,,,
309,_roll_z_0_1_pitch_y_0_1_pris_y_0_5_roll_y_0_7_pitch_y_0_5,,,,,,,,,,,
310,_roll_z_0_1_pris_y_0_3_pitch_y_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
311,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_y_0_3_roll_y_0_7,,,,,,,,,,,
312,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_z_0_1_roll_x_0_7,,,,,,,,,,,
313,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_x_0_5_pris_z_0_7,,,,,,,,,,,
314,_roll_z_0_1_roll_y_0_1_pitch_y_0_5_pitch_y_0_1_pris_y_0_7,,,,,,,,,,,
315,_roll_z_0_1_roll_y_0_5_pris_y_0_3_pitch_x_0_3_roll_y_0_7,,,,,,,,,,,
316,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pitch_y_0_1_roll_y_0_5,,,,,,,,,,,
317,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_z_0_7_roll_y_0_3,,,,,,,,,,,
318,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pitch_y_0_3_roll_x_0_7,,,,,,,,,,,
319,_roll_z_0_1_pris_y_0_3_roll_y_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
320,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_z_0_3_pitch_y_0_7,,,,,,,,,,,
321,_roll_z_0_1_pris_y_0_3_roll_y_0_3_pitch_y_0_3_roll_z_0_7,,,,,,,,,,,
322,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_y_0_5_roll_y_0_7,,,,,,,,,,,
323,_roll_z_0_1_pris_z_0_1_roll_y_0_7_pitch_y_0_1_pris_y_0_7,,,,,,,,,,,
324,_roll_z_0_1_pris_y_0_1_pitch_y_0_7_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
325,_roll_z_0_1_pris_y_0_3_pris_x_0_1_roll_y_0_5_pitch_y_0_7,,,,,,,,,,,
326,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_z_0_1_pitch_y_0_7,,,,,,,,,,,
327,_roll_z_0_1_pris_y_0_1_roll_y_0_3_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
328,_roll_z_0_1_roll_y_0_5_roll_y_0_1_pris_y_0_1_roll_y_0_7,,,,,,,,,,,
329,_roll_z_0_1_roll_y_0_3_pris_y_0_5_pitch_x_0_1_roll_z_0_7,,,,,,,,,,,
330,_roll_z_0_1_pris_y_0_3_pitch_y_0_3_roll_y_0_3_pitch_y_0_5,,,,,,,,,,,
331,_roll_z_0_1_pris_z_0_3_roll_y_0_5_pris_y_0_1_pitch_y_0_7,,,,,,,,,,,
332,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_y_0_3_roll_y_0_7,,,,,,,,,,,
333,_roll_z_0_1_roll_y_0_3_pris_y_0_3_roll_x_0_7_pitch_y_0_1,,,,,,,,,,,
334,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_x_0_1_pitch_y_0_7,,,,,,,,,,,
335,_roll_z_0_1_pris_y_0_1_roll_y_0_3_pitch_y_0_3_roll_x_0_7,,,,,,,,,,,
336,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_x_0_1_roll_z_0_7,,,,,,,,,,,
337,_roll_z_0_1_roll_y_0_3_pris_y_0_5_pitch_x_0_3_roll_y_0_7,,,,,,,,,,,
338,_roll_z_0_1_pris_y_0_3_pitch_y_0_5_roll_y_0_3_pitch_y_0_5,,,,,,,,,,,
339,_roll_z_0_1_pris_y_0_7_roll_y_0_3_pitch_y_0_1_roll_x_0_5,,,,,,,,,,,
340,_roll_z_0_1_pris_y_0_5_roll_y_0_7_pitch_y_0_5_pitch_y_0_1,,,,,,,,,,,
341,_roll_z_0_1_pitch_y_0_5_pris_y_0_1_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
342,_roll_z_0_1_pris_y_0_7_roll_z_0_1_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
343,_roll_z_0_1_roll_y_0_7_pris_y_0_1_pris_x_0_1_roll_x_0_7,,,,,,,,,,,
344,_roll_z_0_1_roll_y_0_1_pris_y_0_3_pris_x_0_3_roll_z_0_7,,,,,,,,,,,
345,_roll_z_0_1_roll_y_0_5_pris_y_0_7_pris_y_0_1_roll_y_0_5,,,,,,,,,,,
346,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_x_0_3_pitch_y_0_7,,,,,,,,,,,
347,_roll_z_0_1_pris_y_0_1_roll_y_0_7_pitch_y_0_7_roll_z_0_3,,,,,,,,,,,
348,_roll_z_0_1_pris_y_0_3_roll_z_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
349,_roll_z_0_1_roll_y_0_1_pris_y_0_1_roll_z_0_7_roll_y_0_5,,,,,,,,,,,
350,_roll_z_0_1_roll_y_0_3_pitch_y_0_1_pris_y_0_3_roll_y_0_7,,,,,,,,,,,
351,_roll_z_0_1_pitch_y_0_3_pris_y_0_7_pris_x_0_1_roll_y_0_7,,,,,,,,,,,
352,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_x_0_5_roll_y_0_7,,,,,,,,,,,
353,_roll_z_0_1_roll_y_0_1_pris_y_0_3_roll_z_0_5_pitch_y_0_7,,,,,,,,,,,
354,_roll_z_0_1_roll_y_0_1_pris_y_0_5_pitch_y_0_1_roll_x_0_7,,,,,,,,,,,
355,_roll_z_0_1_roll_y_0_1_pitch_y_0_1_pris_y_0_7_roll_y_0_7,,,,,,,,,,,
356,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
357,_roll_z_0_1_pris_y_0_5_roll_z_0_3_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
358,_roll_z_0_1_pris_y_0_5_roll_y_0_5_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
359,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_z_0_1_roll_z_0_7,,,,,,,,,,,
360,_roll_z_0_1_roll_y_0_5_pris_y_0_5_pitch_z_0_1_roll_y_0_5,,,,,,,,,,,
361,_roll_z_0_1_pris_y_0_3_roll_z_0_3_roll_y_0_7_roll_y_0_1,,,,,,,,,,,
362,_roll_z_0_1_roll_y_0_3_pris_y_0_7_roll_z_0_1_pitch_y_0_7,,,,,,,,,,,
363,_roll_z_0_1_pitch_y_0_5_pris_y_0_3_roll_y_0_7_pitch_y_0_3,,,,,,,,,,,
364,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pitch_z_0_1_roll_y_0_7,,,,,,,,,,,
365,_roll_z_0_1_pris_y_0_1_roll_z_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
366,_roll_z_0_1_pitch_y_0_1_pitch_z_0_3_pitch_x_0_5_roll_x_0_7,,,,,,,,,,,
367,_roll_z_0_1_roll_y_0_7_pris_y_0_1_roll_z_0_5_pitch_y_0_1,,,,,,,,,,,
368,_roll_z_0_1_pitch_y_0_1_pris_x_0_1_pris_x_0_5_roll_y_0_7,,,,,,,,,,,
369,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_x_0_3_roll_z_0_7,,,,,,,,,,,
370,_roll_z_0_1_roll_y_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_7,,,,,,,,,,,
371,_roll_z_0_1_roll_y_0_7_pris_y_0_3_pitch_y_0_1_roll_y_0_7,,,,,,,,,,,
372,_roll_z_0_1_pris_y_0_1_pitch_y_0_3_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
373,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_z_0_5_roll_y_0_7,,,,,,,,,,,
374,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pitch_y_0_1_roll_y_0_7,,,,,,,,,,,
375,_roll_z_0_1_pris_y_0_7_pitch_y_0_1_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
376,_roll_z_0_1_pitch_y_0_3_pris_y_0_5_pitch_y_0_3_roll_y_0_7,,,,,,,,,,,
377,_roll_z_0_1_pris_y_0_7_roll_z_0_1_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
378,_roll_z_0_1_pris_z_0_1_pris_y_0_7_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
379,_roll_z_0_1_pris_y_0_1_roll_y_0_7_pitch_y_0_1_roll_y_0_7,,,,,,,,,,,
380,_roll_z_0_1_roll_y_0_1_pris_y_0_5_roll_y_0_3_pitch_y_0_7,,,,,,,,,,,
381,_roll_z_0_1_roll_y_0_5_pris_y_0_1_pitch_y_0_3_roll_y_0_7,,,,,,,,,,,
382,_roll_z_0_1_roll_y_0_3_pris_y_0_3_pitch_x_0_5_roll_x_0_7,,,,,,,,,,,
383,_roll_z_0_1_roll_y_0_3_pris_y_0_5_roll_z_0_1_pitch_y_0_7,,,,,,,,,,,
384,_roll_z_0_1_roll_y_0_1_pris_y_0_3_roll_y_0_7_pitch_y_0_7,,,,,,,,,,,
385,_roll_z_0_1_roll_y_0_5_pris_y_0_3_pris_x_0_3_roll_x_0_7,,,,,,,,,,,
386,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pris_x_0_1_roll_x_0_7,,,,,,,,,,,
387,_roll_z_0_1_roll_y_0_1_pris_y_0_7_pitch_y_0_1_roll_z_0_7,,,,,,,,,,,
388,_roll_z_0_1_pris_y_0_1_roll_x_0_1_roll_y_0_7_pris_z_0_7,,,,,,,,,,,
389,_roll_z_0_1_pris_y_0_3_roll_y_0_7_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
390,_roll_z_0_1_pris_y_0_5_roll_y_0_1_pitch_y_0_1_roll_z_0_7,,,,,,,,,,,
391,_roll_z_0_1_roll_y_0_5_pris_y_0_5_pris_x_0_1_roll_x_0_7,,,,,,,,,,,
392,_roll_z_0_1_pris_y_0_1_roll_z_0_7_roll_y_0_3_pitch_y_0_5,,,,,,,,,,,
393,_roll_z_0_1_roll_y_0_3_pris_y_0_7_roll_z_0_1_roll_y_0_7,,,,,,,,,,,
394,_roll_z_0_1_pris_y_0_1_roll_z_0_1_roll_y_0_5_pitch_y_0_7,,,,,,,,,,,
395,_roll_z_0_1_pris_y_0_1_roll_y_0_5_roll_y_0_1_pitch_y_0_7,,,,,,,,,,,
396,_roll_z_0_1_roll_y_0_3_pris_y_0_3_roll_x_0_1_roll_y_0_7,,,,,,,,,,,
397,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_x_0_1_pitch_y_0_5,,,,,,,,,,,
398,_roll_z_0_1_roll_y_0_7_pris_y_0_5_roll_x_0_1_roll_y_0_5,,,,,,,,,,,
399,_roll_z_0_1_pris_y_0_1_pitch_x_0_7_pitch_x_0_1_pitch_z_0_7,,,,,,,,,,,
400,_roll_z_0_1_roll_y_0_7_pris_y_0_3_roll_y_0_1_roll_y_0_7,,,,,,,,,,,
401,_roll_z_0_1_roll_y_0_3_pris_y_0_7_pris_x_0_1_roll_z_0_7,,,,,,,,,,,
402,_roll_z_0_1_roll_y_0_1_pris_y_0_7_roll_y_0_1_pitch_y_0_5,,,,,,,,,,,
403,_roll_z_0_1_pris_y_0_3_roll_z_0_1_roll_y_0_7_pris_z_0_7,,,,,,,,,,,
