,Arm ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
0,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,1,3.4221651554107666,True,0.426,"[[ 0.00000000e+00  1.17516852e-01  4.66523511e-01 -1.74606210e-01
   9.30566226e-02]
 [ 1.00000000e+00  5.08393733e-12  1.04011378e+00  1.03295337e-01
  -5.86540183e-02]
 [ 0.00000000e+00  1.03825054e+00 -8.00447533e-03 -6.25788378e-01
   4.13678111e-04]
 [ 0.00000000e+00 -3.46944695e-18  1.71551855e-02  5.33228909e-01
   5.33228909e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89591701e-12  8.45921525e-01
   8.45921525e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99852839e-01 -9.14898722e-03
  -9.14898722e-03]]",[ 0.54745353 -0.01715603  1.00829075  0.44872157 -2.03779183  0.56862615],0,[0.009 0.    0.013 0.003 0.053],0.053,0.069,0.078
1,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,2,2.2363059520721436,True,0.638,"[[ 0.00000000e+00  5.89265181e-02  7.66720862e-01 -9.80571006e-02
   7.14079406e-02]
 [ 1.00000000e+00  4.23864489e-12  8.64680604e-01  1.25847178e-01
  -8.36714163e-02]
 [ 0.00000000e+00  8.65623378e-01  1.10900229e-02 -6.46062703e-01
  -1.04152044e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.44627120e-02  7.60603885e-01
   7.60603885e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89613905e-12  6.49123021e-01
   6.49123021e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99895410e-01  1.10015456e-02
   1.10015456e-02]]",[ 0.84875719  0.01446322  0.70643099  0.40441183 -1.96572468  0.86422533],0,[0.002 0.    0.006 0.002 0.049],0.049,0.057,0.059000000000000004
2,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,3,1.433716058731079,True,0.643,"[[ 0.00000000e+00  1.19917391e-02  7.66622313e-01 -6.89412331e-02
   7.26905054e-02]
 [ 1.00000000e+00  4.35043234e-12  8.88186310e-01  8.92003256e-02
  -8.25593313e-02]
 [ 0.00000000e+00  8.88452805e-01  1.10928748e-02 -6.63438508e-01
   2.17330081e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.44682896e-02  7.50482407e-01
   7.50482407e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89613905e-12  6.60801204e-01
   6.60801204e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99895329e-01  1.08593335e-02
   1.08593335e-02]]",[ 0.86717178  0.01446879  0.72188573  0.33303919 -1.89624999  0.83887975],0,[0.003 0.    0.007 0.001 0.046],0.046,0.054,0.056999999999999995
3,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,4,2.034359931945801,True,0.843,"[[ 0.00000000e+00 -1.39590765e-01  9.57276188e-01  2.49730243e-02
   5.48128009e-02]
 [ 1.00000000e+00  3.59354999e-12  7.34800086e-01 -3.51805874e-02
  -9.53674143e-02]
 [ 0.00000000e+00  7.33864344e-01  6.53446246e-03 -6.95986028e-01
   7.83039177e-04]
 [ 0.00000000e+00  0.00000000e+00 -6.82594043e-03  8.66962285e-01
   8.66962285e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89636109e-12  4.98338614e-01
   4.98338614e-01]
 [ 0.00000000e+00  4.89674967e-12  9.99976703e-01  5.91797078e-03
   5.91797078e-03]]",[ 1.02995658  0.00682599  0.52168143  0.09933621 -1.67384956  1.04745539],0,[0.017 0.    0.003 0.    0.035],0.035,0.038000000000000006,0.05500000000000001
4,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,5,2.136518955230713,True,0.617,"[[ 0.00000000e+00 -1.63893294e-01  7.28319546e-01  4.97381227e-02
   7.83113849e-02]
 [ 1.00000000e+00  4.73267788e-12  9.66208010e-01 -5.03491709e-02
  -7.72466450e-02]
 [ 0.00000000e+00  9.66515648e-01 -1.35961887e-03 -6.99431023e-01
  -5.31820600e-04]
 [ 0.00000000e+00  0.00000000e+00  1.86678568e-03  7.02245319e-01
   7.02245319e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89666662e-12  7.11933841e-01
   7.11933841e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99998258e-01 -1.31094379e-03
  -1.31094379e-03]]",[ 0.85589978 -0.00186679  0.79224817  0.05474454 -1.62203514  0.78542163],0,[0.002 0.    0.008 0.    0.033],0.033,0.041,0.043000000000000003
5,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,6,1.733259916305542,True,0.696,"[[ 0.00000000e+00 -2.96589318e-01  8.09897996e-01  1.31280706e-01
   7.09369977e-02]
 [ 1.00000000e+00  4.36343543e-12  8.92725986e-01 -1.51204576e-01
  -8.40709343e-02]
 [ 0.00000000e+00  8.91158885e-01  4.31387274e-03 -6.94012675e-01
   1.42718607e-04]
 [ 0.00000000e+00  8.67361738e-19 -5.32636403e-03  7.64272125e-01
   7.64272125e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89663865e-12  6.44881033e-01
   6.44881033e-01]
 [ 0.00000000e+00  4.89636109e-12  9.99985815e-01  4.07084930e-03
   4.07084930e-03]]",[ 0.89829538  0.00532639  0.70086761 -0.12581556 -1.44284331  0.86725522],0,[0.005 0.    0.006 0.    0.026],0.026,0.032,0.037
6,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,7,2.027750015258789,True,0.868,"[[ 0.00000000e+00 -3.53827362e-01  9.75577173e-01  1.16165395e-01
   5.06796212e-02]
 [ 1.00000000e+00  3.37977644e-12  6.86756564e-01 -2.36536527e-01
  -9.76283471e-02]
 [ 0.00000000e+00  6.90223781e-01 -9.47063317e-03 -6.83477529e-01
  -5.30875782e-04]
 [ 0.00000000e+00  0.00000000e+00  9.70726582e-03  8.87488667e-01
   8.87488667e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89599160e-12  4.60748999e-01
   4.60748999e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99952883e-01 -8.61549433e-03
  -8.61549433e-03]]",[ 1.06896012 -0.00970742  0.47883893 -0.22549307 -1.34494971  1.09490152],0,[0.023 0.    0.003 0.001 0.023],0.023,0.027,0.05
7,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,8,2.0194859504699707,True,0.679,"[[ 0.00000000e+00 -4.07218097e-01  7.96330738e-01  2.01767851e-01
   7.05697269e-02]
 [ 1.00000000e+00  4.26780262e-12  8.74611278e-01 -2.35300989e-01
  -8.43789332e-02]
 [ 0.00000000e+00  8.71617617e-01  5.90118094e-03 -6.70496958e-01
   3.30579930e-04]
 [ 0.00000000e+00  8.67361738e-19 -7.41026139e-03  7.67061323e-01
   7.67061323e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89647147e-12  6.41548608e-01
   6.41548608e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99972544e-01  5.68428097e-03
   5.68428097e-03]]",[ 0.89520618  0.00741033  0.69651539 -0.28490764 -1.28413988  0.86775622],0,[0.005 0.    0.006 0.001 0.021],0.021,0.028,0.033
8,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,9,1.9372470378875732,True,0.519,"[[ 0.00000000e+00 -4.38950229e-01  6.23607872e-01  2.63888557e-01
   8.41909077e-02]
 [ 1.00000000e+00  4.84620843e-12  9.90270493e-01 -2.21137733e-01
  -7.07912158e-02]
 [ 0.00000000e+00  9.89678594e-01  8.42182423e-04 -6.58921208e-01
   7.03442076e-04]
 [ 0.00000000e+00 -2.16840434e-19 -1.35049876e-03  6.43565170e-01
   6.43565170e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89674718e-12  7.65390826e-01
   7.65390826e-01]
 [ 0.00000000e+00  4.89674967e-12  9.99999088e-01  8.69134760e-04
   8.69134760e-04]]",[ 0.84995824  0.0013505   0.87164839 -0.3402635  -1.23589414  0.70012924],0,[0.002 0.    0.01  0.001 0.019],0.019,0.03,0.032
9,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_1,10,2.5261991024017334,True,0.914,"[[ 0.00000000e+00 -4.78934133e-01  1.02867495e+00  1.33173949e-01
   3.65481023e-02]
 [ 1.00000000e+00  2.57865880e-12  5.31964700e-01 -3.57452132e-01
  -1.03750192e-01]
 [ 0.00000000e+00  5.26606213e-01  1.15815972e-02 -6.45578133e-01
  -3.65942236e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.12580395e-02  9.43147341e-01
   9.43147341e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89652763e-12  3.32205263e-01
   3.32205263e-01]
 [ 0.00000000e+00  4.89674967e-12  9.99936626e-01  1.06186630e-02
   1.06186630e-02]]",[ 1.08827641  0.01125828  0.33864066 -0.39439992 -1.16932926  1.24130165],0,[0.025 0.    0.001 0.002 0.017],0.017,0.02,0.045000000000000005
0,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,1,3.723297119140625,True,0.348,"[[ 0.00000000e+00  8.59995723e-02  1.52883846e-01 -1.61188289e-01
   2.95673889e-01]
 [ 1.00000000e+00  4.97610960e-12  1.01793096e+00  4.70368007e-02
  -9.31334253e-02]
 [ 0.00000000e+00  1.01621811e+00 -3.52625866e-03 -5.13262492e-01
  -1.76541632e-03]
 [ 0.00000000e+00  3.46944695e-18  2.30588198e-02  3.00390430e-01
   3.00390430e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89530638e-12  9.53791165e-01
   9.53791165e-01]
 [ 0.00000000e+00  4.89669416e-12  9.99734110e-01 -6.92849102e-03
  -6.92849102e-03]]",[ 0.23137953 -0.02306086  1.2656106   0.7294135  -2.31651037  0.29711292],0,[0.06  0.    0.02  0.007 0.068],0.068,0.095,0.15500000000000003
1,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,2,2.335960865020752,True,0.485,"[[ 0.00000000e+00  6.10400490e-02  5.26464593e-01 -1.21490542e-01
   2.37991560e-01]
 [ 1.00000000e+00  4.31630858e-12  8.80493559e-01  1.07936584e-01
  -1.98641570e-01]
 [ 0.00000000e+00  8.81523943e-01  8.00838980e-03 -5.15267224e-01
   1.24265409e-03]
 [ 0.00000000e+00  1.73472348e-18 -1.52098803e-02  6.40723975e-01
   6.40723975e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89610002e-12  7.67709447e-01
   7.67709447e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99884323e-01  9.74646239e-03
   9.74646239e-03]]",[ 0.63231739  0.01521047  0.87525893  0.75251106 -2.31563856  0.69935929],0,[0.003 0.    0.01  0.007 0.068],0.068,0.085,0.08800000000000001
2,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,3,1.4209167957305908,True,0.503,"[[ 0.00000000e+00  9.54454818e-03  5.59886529e-01 -8.17404366e-02
   2.36594217e-01]
 [ 1.00000000e+00  4.45227980e-12  9.08926416e-01  7.85423346e-02
  -2.00307429e-01]
 [ 0.00000000e+00  9.09293507e-01  1.10849143e-02 -5.57256945e-01
   3.32381789e-04]
 [ 0.00000000e+00 -3.46944695e-18 -1.97946224e-02  6.46090035e-01
   6.46090035e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89575741e-12  7.63154009e-01
   7.63154009e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99804067e-01  1.27916146e-02
   1.27916146e-02]]",[ 0.63519814  0.01979592  0.86817988  0.66421938 -2.22097984  0.70201207],0,[0.003 0.    0.01  0.006 0.062],0.062,0.078,0.081
3,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,4,2.233936071395874,True,0.751,"[[ 0.00000000e+00 -1.32406272e-01  8.81543316e-01  2.35777085e-02
   1.65718273e-01]
 [ 1.00000000e+00  3.64929912e-12  7.46887387e-01 -2.46252272e-02
  -2.61985298e-01]
 [ 0.00000000e+00  7.45299963e-01  1.09526459e-02 -6.44081633e-01
  -1.07599003e-03]
 [ 0.00000000e+00  0.00000000e+00 -1.24234402e-02  8.45091851e-01
   8.45091851e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89619456e-12  5.34518025e-01
   5.34518025e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99922826e-01  1.04997584e-02
   1.04997584e-02]]",[ 0.98351471  0.01242376  0.56393737  0.41283789 -1.97352212  1.00349676],0,[0.012 0.    0.004 0.002 0.049],0.049,0.055,0.067
4,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,5,2.1256959438323975,True,0.583,"[[ 0.00000000e+00 -1.63860668e-01  6.69359988e-01  5.12382300e-02
   2.27859828e-01]
 [ 1.00000000e+00  4.70688041e-12  9.61692857e-01 -4.57543129e-02
  -2.10160820e-01]
 [ 0.00000000e+00  9.61290849e-01  1.65416841e-03 -6.60607353e-01
  -3.51123243e-03]
 [ 0.00000000e+00  4.33680869e-19 -2.47126119e-03  6.77994619e-01
   6.77994619e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89663865e-12  7.35064956e-01
   7.35064956e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99996946e-01  1.67550691e-03
   1.67550691e-03]]",[ 0.75634371  0.00247126  0.82576248  0.35374396 -1.91139693  0.74548777],0,[0.    0.    0.009 0.002 0.046],0.046,0.056999999999999995,0.056999999999999995
5,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,6,1.819685935974121,True,0.714,"[[ 0.00000000e+00 -2.56358856e-01  8.13668425e-01  1.03676524e-01
   1.96343285e-01]
 [ 1.00000000e+00  4.26573074e-12  8.72775070e-01 -1.21274096e-01
  -2.39887492e-01]
 [ 0.00000000e+00  8.71135145e-01  5.26297484e-03 -6.81807344e-01
   1.81808993e-03]
 [ 0.00000000e+00  0.00000000e+00 -6.46807051e-03  7.73815642e-01
   7.73815642e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89655239e-12  6.33391111e-01
   6.33391111e-01]
 [ 0.00000000e+00  4.89674967e-12  9.99979082e-01  5.00519884e-03
   5.00519884e-03]]",[ 0.88435658  0.00646812  0.68592763  0.22076105 -1.79332541  0.8922053 ],0,[0.004 0.    0.006 0.001 0.041],0.041,0.048,0.052000000000000005
6,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,7,2.124624013900757,True,0.925,"[[ 0.00000000e+00 -3.46484004e-01  1.01336712e+00  1.12373787e-01
   1.33904783e-01]
 [ 1.00000000e+00  3.23145100e-12  6.62692237e-01 -2.22932558e-01
  -2.79581139e-01]
 [ 0.00000000e+00  6.59932503e-01  8.13387203e-03 -6.99345590e-01
  -1.97384248e-03]
 [ 0.00000000e+00  0.00000000e+00 -8.02632124e-03  9.01889201e-01
   9.01889201e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89663865e-12  4.31906777e-01
   4.31906777e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99967789e-01  7.23908563e-03
   7.23908563e-03]]",[ 1.08348118  0.00802641  0.44660584  0.08984798 -1.65081014  1.12602063],0,[0.025 0.    0.003 0.    0.035],0.035,0.038000000000000006,0.063
7,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,8,2.1302340030670166,True,0.733,"[[ 0.00000000e+00 -3.97075307e-01  8.23969309e-01  1.94405557e-01
   1.97359357e-01]
 [ 1.00000000e+00  4.32659577e-12  8.87780459e-01 -2.26412637e-01
  -2.39055792e-01]
 [ 0.00000000e+00  8.83584718e-01  8.81191121e-03 -6.98609667e-01
   1.26991218e-03]
 [ 0.00000000e+00 -1.73472348e-18 -1.06938538e-02  7.71106457e-01
   7.71106457e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89641661e-12  6.36652830e-01
   6.36652830e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99942819e-01  8.24657127e-03
   8.24657127e-03]]",[ 0.91254665  0.01069406  0.69014996  0.02342383 -1.59150825  0.8848336 ],0,[0.006 0.    0.006 0.    0.032],0.032,0.038,0.044
8,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,9,1.8252758979797363,True,0.618,"[[ 0.00000000e+00 -4.44366227e-01  7.05035796e-01  2.55469423e-01
   2.26109956e-01]
 [ 1.00000000e+00  4.81583476e-12  9.85581356e-01 -2.36582557e-01
  -2.12068749e-01]
 [ 0.00000000e+00  9.83542689e-01  3.25119524e-03 -7.00019069e-01
  -1.06478234e-03]
 [ 0.00000000e+00  0.00000000e+00 -4.61134129e-03  6.84101272e-01
   6.84101272e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89659027e-12  7.29380215e-01
   7.29380215e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99989368e-01  3.15465798e-03
   3.15465798e-03]]",[ 0.96986655  0.00461136  0.81741554 -0.05121269 -1.51278539  0.74868111],0,[0.011 0.    0.008 0.    0.029],0.029,0.037000000000000005,0.048
9,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_3,10,2.5403659343719482,True,1.017,"[[ 0.00000000e+00 -4.72570744e-01  1.08024135e+00  1.24375733e-01
   9.96624875e-02]
 [ 1.00000000e+00  2.61171287e-12  5.35784164e-01 -3.55899457e-01
  -2.93534300e-01]
 [ 0.00000000e+00  5.33392700e-01  5.48238020e-03 -6.94541354e-01
   2.23683361e-03]
 [ 0.00000000e+00  0.00000000e+00 -5.07507847e-03  9.46887406e-01
   9.46887406e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89663865e-12  3.21529387e-01
   3.21529387e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99987122e-01  4.80558978e-03
   4.80558978e-03]]",[ 1.16920081  0.0050751   0.3273442  -0.09422864 -1.48215162  1.23459617],0,[0.039 0.    0.001 0.    0.028],0.028,0.029,0.068
0,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,1,1.0278511047363281,False,,,,,,,,
1,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,2,4.026152849197388,True,0.323,"[[ 0.00000000e+00  3.71023891e-02 -1.07963939e-01 -8.01943189e-02
   5.09130735e-01]
 [ 1.00000000e+00  4.34587891e-12  8.86826354e-01  2.49943122e-03
  -2.95564407e-02]
 [ 0.00000000e+00  8.87522999e-01  1.07620638e-02 -3.72879818e-01
   3.50881437e-03]
 [ 0.00000000e+00 -1.38777878e-17  9.91904376e-02  5.79939158e-02
   5.79939158e-02]
 [ 0.00000000e+00 -1.00000000e+00  4.87249824e-12  9.98300199e-01
   9.98300199e-01]
 [ 0.00000000e+00  4.89663865e-12  9.95068469e-01 -5.78095082e-03
  -5.78095082e-03]]","[ 8.45368471e-04 -9.93538135e-02  1.51248195e+00  9.03895131e-01
 -2.58075769e+00  5.50064549e-02]",0,[0.125 0.    0.029 0.01  0.084],0.084,0.123,0.248
2,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,3,1.7275519371032715,True,0.345,"[[ 0.00000000e+00  5.52078071e-03 -2.33066861e-02 -7.31319912e-02
   5.04072787e-01]
 [ 1.00000000e+00  4.41260317e-12  9.00303229e-01  8.29973869e-03
  -7.74482443e-02]
 [ 0.00000000e+00  9.01149447e-01  1.16390317e-03 -3.83108252e-01
   3.52067582e-03]
 [ 0.00000000e+00 -6.93889390e-18  4.98764422e-02  1.51910314e-01
   1.51910314e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89053242e-12  9.88365168e-01
   9.88365168e-01]
 [ 0.00000000e+00  4.89663865e-12  9.98755396e-01 -7.58618782e-03
  -7.58618782e-03]]",[ 0.04484979 -0.04989714  1.41810407  0.93630659 -2.563324    0.14615634],0,[0.11  0.    0.025 0.011 0.083],0.083,0.11900000000000001,0.22900000000000004
3,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,4,2.836193084716797,True,0.593,"[[ 0.00000000e+00 -1.20248132e-01  7.13019669e-01  1.54833332e-02
   3.03136249e-01]
 [ 1.00000000e+00  3.55574506e-12  7.25965786e-01 -2.20486429e-02
  -4.10128751e-01]
 [ 0.00000000e+00  7.26160395e-01 -1.14836412e-03 -5.04925930e-01
   1.68006098e-03]
 [ 0.00000000e+00  0.00000000e+00  1.61056234e-03  8.04180246e-01
   8.04180246e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89652763e-12  5.94384097e-01
   5.94384097e-01]
 [ 0.00000000e+00  4.89663865e-12  9.99998703e-01 -1.29518409e-03
  -1.29518409e-03]]","[ 8.25810588e-01 -1.61056303e-03  6.36499556e-01  7.60656267e-01
 -2.33570413e+00  9.32774206e-01]",0,[0.001 0.    0.005 0.007 0.069],0.069,0.081,0.082
4,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,5,2.2094428539276123,True,0.492,"[[ 0.00000000e+00 -2.00943131e-01  4.79341294e-01  8.47312227e-02
   4.18950484e-01]
 [ 1.00000000e+00  4.74148243e-12  9.71034887e-01 -5.33684827e-02
  -2.90816101e-01]
 [ 0.00000000e+00  9.68357641e-01  6.60644489e-03 -5.69923539e-01
  -2.54702032e-03]
 [ 0.00000000e+00  0.00000000e+00 -1.37810316e-02  5.70249393e-01
   5.70249393e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89619456e-12  8.21434026e-01
   8.21434026e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99905037e-01  7.85937128e-03
   7.85937128e-03]]",[ 0.55098663  0.01378147  0.96392098  0.63700447 -2.19148566  0.61062656],0,[0.009 0.    0.012 0.005 0.061],0.061,0.078,0.087
5,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,6,2.0411698818206787,True,0.631,"[[ 0.00000000e+00 -2.86648886e-01  7.00465883e-01  1.33103467e-01
   3.52094129e-01]
 [ 1.00000000e+00  4.33623611e-12  8.89650602e-01 -1.30077415e-01
  -3.68955209e-01]
 [ 0.00000000e+00  8.85593783e-01  1.01412224e-02 -6.19134681e-01
   1.33327816e-03]
 [ 0.00000000e+00  0.00000000e+00 -1.44763079e-02  7.23385480e-01
   7.23385480e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89613905e-12  6.90364949e-01
   6.90364949e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99895213e-01  1.04730484e-02
   1.04730484e-02]]",[ 0.80917959  0.01447681  0.76199338  0.49121352 -2.05462962  0.81481043],0,[0.001 0.    0.007 0.003 0.053],0.053,0.063,0.064
6,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,7,2.21875,True,0.862,"[[ 0.00000000e+00 -3.38701197e-01  9.68099247e-01  1.05444555e-01
   2.20598663e-01]
 [ 1.00000000e+00  3.14507249e-12  6.41918681e-01 -2.21249419e-01
  -4.59814111e-01]
 [ 0.00000000e+00  6.42284822e-01 -1.04546054e-03 -6.50625805e-01
  -2.68566986e-03]
 [ 0.00000000e+00 -4.33680869e-19  1.07990987e-03  9.01606153e-01
   9.01606153e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89647212e-12  4.32556814e-01
   4.32556814e-01]
 [ 0.00000000e+00  4.89669416e-12  9.99999417e-01 -9.73653945e-04
  -9.73653945e-04]]","[ 1.05783738e+00 -1.07991008e-03  4.47326696e-01  3.87634317e-01
 -1.95363172e+00  1.11893816e+00]",0,[0.021 0.    0.003 0.002 0.048],0.048,0.053,0.07400000000000001
7,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,8,2.1090750694274902,True,0.708,"[[ 0.00000000e+00 -3.95351280e-01  7.74849937e-01  1.98087684e-01
   3.34613680e-01]
 [ 1.00000000e+00  4.32850502e-12  8.85704219e-01 -2.24549113e-01
  -3.84873009e-01]
 [ 0.00000000e+00  8.84014927e-01  3.32684807e-03 -6.65035332e-01
   2.54005744e-03]
 [ 0.00000000e+00  8.67361738e-19 -4.29349898e-03  7.54647770e-01
   7.54647770e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89658314e-12  6.56122127e-01
   6.56122127e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99990783e-01  3.24010929e-03
   3.24010929e-03]]",[ 0.86200961  0.00429351  0.7156686   0.30835881 -1.88131861  0.84878904],0,[0.003 0.    0.006 0.001 0.045],0.045,0.052,0.055
8,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,9,1.8162901401519775,True,0.609,"[[ 0.00000000e+00 -4.73917125e-01  6.54270245e-01  2.87246169e-01
   3.86319914e-01]
 [ 1.00000000e+00  4.90015477e-12  1.00424946e+00 -2.43174523e-01
  -3.32949038e-01]
 [ 0.00000000e+00  1.00076353e+00  4.85062808e-03 -6.85748764e-01
   1.36471252e-03]
 [ 0.00000000e+00  8.67361738e-19 -7.41359526e-03  6.52826131e-01
   6.52826131e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89652069e-12  7.57492322e-01
   7.57492322e-01]
 [ 0.00000000e+00  4.89641661e-12  9.99972519e-01  4.83992172e-03
   4.83992172e-03]]",[ 0.88370991  0.00741366  0.85946335  0.19773306 -1.76558949  0.70898156],0,[0.004 0.    0.009 0.    0.039],0.039,0.048,0.052
9,_roll_z_0_1_pitch_y_0_5_pitch_x_0_7_pitch_y_0_5,10,2.5381860733032227,True,1.01,"[[ 0.00000000e+00 -4.73558156e-01  1.07670402e+00  1.28292493e-01
   1.63599646e-01]
 [ 1.00000000e+00  2.58343717e-12  5.33517536e-01 -3.53165832e-01
  -4.83041250e-01]
 [ 0.00000000e+00  5.27582204e-01  1.35914907e-02 -6.89450797e-01
  -2.51136685e-03]
 [ 0.00000000e+00  1.73472348e-18 -1.26222320e-02  9.47102380e-01
   9.47102380e-01]
 [ 0.00000000e+00 -1.00000000e+00  4.89624617e-12  3.20708820e-01
   3.20708820e-01]
 [ 0.00000000e+00  4.89674967e-12  9.99920336e-01  1.19554984e-02
   1.19554984e-02]]",[ 1.16492183  0.01262257  0.32647774  0.19715811 -1.75898145  1.23920586],0,[0.038 0.    0.001 0.    0.039],0.039,0.04,0.078
0,_roll_z_0_1_pitch_y_0_5_pitch_y_0_7_pitch_x_0_1,1,3.1204798221588135,True,0.391,"[[ 0.00000000e+00  1.10779172e-01  2.82518731e-01 -7.24787038e-02
   1.09995004e-01]
 [ 1.00000000e+00  4.96054352e-12  9.79540399e-01  6.58801884e-01
   5.13456545e-04]
 [ 0.00000000e+00  1.01305076e+00 -1.15611377e-01  2.96594944e-02
  -9.13979295e-04]
 [ 0.00000000e+00  0.00000000e+00  3.78732556e-01  3.78732556e-01
  -4.65212121e-03]
 [ 0.00000000e+00 -1.00000000e+00  4.53177887e-12  4.53186664e-12
   9.99987367e-01]
 [ 0.00000000e+00  4.89663865e-12  9.25506159e-01  9.25506159e-01
   1.90372558e-03]]","[ 4.07220254e-01 -3.88426452e-01  6.96422087e-01  8.79400830e-01
 -1.95090934e+00 -5.60820276e-04]",0,[0.026 0.002 0.006 0.01  0.048],0.048,0.064,0.092
