,Arm ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
0,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,1,1.0252909660339355,False,,,,,,,,
1,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,2,1.0285530090332031,False,,,,,,,,
2,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,3,1.0374600887298584,False,,,,,,,,
3,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,4,1.028641939163208,False,,,,,,,,
4,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,5,1.0295610427856445,False,,,,,,,,
5,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,6,1.020622968673706,False,,,,,,,,
6,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,7,1.0242822170257568,False,,,,,,,,
7,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,8,1.0291271209716797,False,,,,,,,,
8,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,9,1.0389258861541748,False,,,,,,,,
9,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_x_0_5,10,1.0169198513031006,False,,,,,,,,
0,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,1,1.043921947479248,False,,,,,,,,
1,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,2,1.0247879028320312,False,,,,,,,,
2,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,3,1.0527338981628418,False,,,,,,,,
3,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,4,1.0217180252075195,False,,,,,,,,
4,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,5,1.0211961269378662,False,,,,,,,,
5,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,6,1.0356559753417969,False,,,,,,,,
6,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,7,1.02006196975708,False,,,,,,,,
7,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,8,1.0269739627838135,False,,,,,,,,
8,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,9,1.0132839679718018,False,,,,,,,,
9,_roll_z_0_1_pitch_y_0_1_pitch_x_0_7_roll_y_0_5,10,1.0330679416656494,False,,,,,,,,
0,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,1,1.042954921722412,False,,,,,,,,
1,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,2,1.030029058456421,False,,,,,,,,
2,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,3,1.021028995513916,False,,,,,,,,
3,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,4,1.0172419548034668,False,,,,,,,,
4,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,5,1.014423131942749,False,,,,,,,,
5,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,6,1.0149400234222412,False,,,,,,,,
6,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,7,1.0205910205841064,False,,,,,,,,
7,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,8,1.0298268795013428,False,,,,,,,,
8,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,9,1.0136151313781738,False,,,,,,,,
9,_roll_z_0_1_pitch_y_0_1_pitch_y_0_5_roll_y_0_7,10,1.036125898361206,False,,,,,,,,
